124484,a woman with a black and white face 
45759,a person with a knife in their mouth 
11183,a cartoon character with a balloon on top of it 
13275,a man in a suit and tie with a picture of a man in a hat 
11565,a woman in a red dress is talking on a cell phone 
11283,a man is performing a trick on a wall 
97936,a painting of a woman holding a book 
19416,a woman is on a red and white cover 
17,a fire hydrant with a light on it 
27568,a man in a hat and a sign 
27629,a man and a woman are posing for a picture 
45726,a woman in a blue dress holding a sign 
33117,a poster of a man and a woman on a street 
108994,a man reading a book in front of a woman 
54227,a man and woman are posing for a picture 
25167,a woman sitting on a bench with a book 
16452,a collage of photos of a man in a suit 
61105,a man and woman posing for a picture with a skateboard 
31894,a man in a uniform is standing next to a group of men 
9286,a crowd of people watching a man perform a trick on a skateboard 
86168,a man is reading a book with a cartoon character 
15363,a woman standing next to a man in a suit 
30712,a man with a hat and a cartoon character 
31416,a woman sitting on a wall next to a painting 
292,a man holding a large painting of a bird 
37631,a sign with a picture of a man and a woman 
77291,a man and woman are kissing on a bed 
196918,a clock on a wall with a picture of a man 
1544,a man and woman standing next to each other 
1651,a man and woman are posing for a picture 
33095,a painting of a man and woman on a newspaper 
33799,a woman is talking to a man in a black and white photo 
42328,a collage of photos of a man and a woman 
31432,a woman in a dress holding a book 
61559,a collage of photos of a woman holding a pink ribbon 
20981,a painting of a group of people riding horses 
12096,a woman in a suit and tie standing in front of a sign 
33061,a man holding a large clock 
5145,a man and woman posing for a picture 
9975,a cartoon character holding a cartoon character 
9754,a man and a woman are posing for a picture 
36495,a painting of a man and a woman on a magazine 
52612,a man reading a book with a laptop 
23965,a large white airplane flying in the sky 
29269,a painting of a woman holding a bottle of wine 
10053,a woman holding a knife and a newspaper 
10263,a woman in a red dress standing next to a wall 
7515,a woman is standing next to a man 
15675,a man in a suit and tie is playing a guitar 
9959,a blurry photo of a person standing in the dark 
14256,a man and a woman posing for a picture 
9036,a man in a red coat and a dog 
10073,a man and woman are posing for a picture 
7304,a man holding a gun in front of a painting 
16781,a woman in a blue dress holding a blue and white umbrella 
24432,a cartoon character with a bear on his head 
9920,a woman in a bikini holding a gun 
10025,a man and woman are talking on a cell phone 
9682,a picture of a person with a scarf 
17700,a cartoon of a cartoon character with a shark 
2207,"a poster of a man with a sign that says ""don't eat the dog"" "
14086,a man and woman are standing next to each other 
14887,a poster of a girl with a blue shirt and blue shorts 
44435,a man reading a book in front of a picture of a man 
18747,a crowd of people standing around a poster 
9756,a woman with a black and white photo 
34581,a man holding a glass in his hand 
6877,a woman and a man are sitting on a red couch 
14609,a cartoon of a man with a bunch of bananas 
950,a cartoon of a cartoon character with a bear 
10912,a man in a yellow shirt is jumping over a pile of rocks 
9968,a snowboarder is doing a trick on a ramp 
4173,a woman is reading a book in front of a sign 
43386,a man riding a snowboard down a snow covered slope 
10116,a man and a woman are holding a knife 
113479,a woman is seen in a mirror while a man is in a bathroom 
18493,a large building with a large clock on it 
16791,a cartoon of a cartoon character with a frog 
7483,a man and woman are looking at a picture of a man 
20442,a man and woman are standing next to each other 
15590,a bride and groom pose for a picture 
1967,a woman and man are standing next to each other 
752,a man in a red hat and a red and white flag 
9655,a man and a woman are kissing on the lips 
9388,a man in a suit talking on a cell phone 
9950,a man in a suit sitting on a chair 
388,a collage of photos showing a man and a woman 
868,a painting of a man on a beach 
14191,two women are posing for a picture with a sign 
25874,a woman in a pink dress jumping on a pink and white balloon 
18009,a cartoon of a man with a cat on his head 
19286,a cartoon character with a shark on his head 
19287,a cartoon of a person holding a bat 
18011,a cartoon character with a gun in his mouth 
114875,a painting of a man with a red and white stripe on his face 
49781,a man and woman are walking down the street 
9648,a man holding a dog on a leash 
1379,a man and woman sitting at a table with a bottle of wine 
62719,a man holding a sign with a cartoon character 
29481,a man holding a sign with a picture of a woman 
9792,a painting of a woman sitting on a bed 
10067,a dog with a picture of a cat on it's face 
55676,a man and a woman sitting at a table 
11573,a painting of a man and a woman on a beach 
46828,a man wearing a hat and a hat hat 
35555,a man with a picture of a bear on his head 
582,a man and a woman are talking on a cell phone 
52885,a painting of a horse with a sign on it 
143223,a man with a hat and sunglasses is reading a book 
42120,a man with a book in front of him 
88811,a man and woman are riding on a motorcycle 
669,a woman and a dog are posing for a picture 
49361,a painting of a person holding a sign 
98864,a man with a beard and a tie 
37939,a man in a suit is holding a cell phone 
32052,a collage of photos of a person holding a knife 
34732,a painting of a man holding a sign 
12763,"a man is holding a sign that says ""don't drink"" "
56935,a woman walking on the beach with a surfboard 
13222,a poster of a man with a cartoon character on his arm 
42112,a person holding a paper with a book 
48764,a man is holding a book on a banana 
1561,a man in a suit and tie 
31289,a man eating a slice of pizza 
186,a man holding a video game controller next to a sign 
8410,a man is standing in front of a clock 
51311,a man is cutting a piece of paper with scissors 
21843,a man in a suit is reading a newspaper 
219,a woman with a red and white flower on her head 
65873,a flag with a picture of a man in a suit 
13751,a woman is standing on a skateboard in front of a crowd 
52345,a painting of a woman and a man 
53961,a man with a beard and a black shirt 
10292,a woman is holding a sign with a picture of a man 
15639,a man holding a sign with a cartoon character 
